32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x22	0.00	0.00	0.20	0.04	0.04	0.16	0.06
x23	0.24	0.00	0.08	0.07	0.05	0.29	0.09
x24	0.00	0.01	0.04	0.30	0.28	0.20	0.13
x25	0.00	0.06	0.27	0.59	0.45	0.54	0.27
x26	0.00	0.09	0.11	0.52	0.00	0.12	0.14
x27	0.00	0.05	0.20	0.33	0.04	0.04	0.12
x28	0.00	0.41	0.20	1.00	0.07	1.00	0.34
x29	0.00	0.57	0.07	0.96	0.22	0.48	0.36
x30	0.00	0.69	0.01	1.00	0.01	0.44	0.34
x31	0.00	1.00	0.15	1.00	0.05	0.25	0.44
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	1.00	0.07	0.88	0.78	1.00	0.00	0.75
x1	0.73	0.05	0.40	0.67	0.74	0.00	0.52
x2	0.00	0.05	0.67	0.74	0.67	0.00	0.43
x3	0.00	0.01	1.00	0.44	0.19	0.05	0.33
x4	0.00	0.02	0.27	0.52	0.71	0.02	0.30
x5	0.00	0.31	0.23	0.96	0.02	0.89	0.30
x6	0.00	0.33	0.34	1.00	0.71	0.94	0.48
x7	0.00	0.11	0.16	0.85	0.01	0.85	0.23
x8	0.00	0.00	0.18	0.00	0.02	0.42	0.04
x9	0.00	0.01	0.49	0.22	0.12	0.01	0.17
x10	0.00	0.01	0.28	0.41	0.14	0.69	0.17
x11	0.00	0.01	0.74	0.30	0.12	0.58	0.23
x12	0.00	0.02	0.07	0.48	0.22	0.50	0.16
x13	0.00	0.14	0.39	1.00	0.17	0.17	0.34
x14	0.00	1.00	0.11	1.00	0.51	0.69	0.52
x15	0.00	0.00	0.10	0.19	0.07	0.35	0.07
x16	0.00	0.02	0.00	0.37	0.72	0.20	0.22
x17	0.00	0.09	0.04	0.93	0.94	0.01	0.40
x18	0.00	0.08	0.02	0.63	0.89	0.23	0.32
x19	0.00	0.03	0.23	0.56	0.47	0.13	0.26
x20	0.00	0.00	0.05	0.04	0.04	1.00	0.03
x21	0.16	0.00	0.06	0.15	0.07	0.05	0.09
x22	0.01	0.00	0.11	0.11	0.00	0.54	0.05
x23	0.17	0.00	0.15	0.07	0.03	0.05	0.08
x24	0.00	0.01	0.04	0.33	0.29	0.89	0.13
x25	0.00	0.06	0.15	0.89	0.34	0.32	0.29
x26	0.00	0.04	0.06	0.59	0.34	0.71	0.21
x27	0.00	0.01	0.25	0.26	0.16	0.50	0.14
x28	0.00	0.11	0.03	0.81	0.32	0.51	0.25
x29	0.00	0.47	0.10	1.00	0.23	0.69	0.36
x30	0.00	0.90	0.01	1.00	0.16	0.31	0.41
x31	0.00	0.05	0.03	0.70	0.37	0.21	0.23
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.51	0.05	0.48	0.59	0.35	0.00	0.40
x1	0.00	0.02	0.18	0.41	0.18	0.01	0.16
x2	1.00	0.04	0.83	0.74	0.35	0.00	0.59
x3	0.36	0.04	1.00	0.52	0.27	0.00	0.44
x4	0.00	0.13	0.10	0.93	0.16	0.61	0.26
x5	0.00	0.07	0.10	0.85	0.42	0.01	0.29
x6	0.00	0.08	0.13	0.89	0.42	0.03	0.30
x7	0.00	0.03	0.31	0.37	0.63	0.10	0.27
x8	0.00	0.05	0.09	0.81	0.31	0.02	0.25
x9	0.00	0.02	0.10	0.33	0.22	0.01	0.13
x10	0.00	0.01	0.28	0.11	0.00	0.02	0.08
x11	0.00	0.14	0.08	1.00	0.80	0.00	0.40
x12	0.00	0.12	0.17	1.00	0.67	0.02	0.39
x13	0.00	1.00	0.24	1.00	0.95	0.01	0.64
x14	0.00	0.00	0.10	0.00	0.27	0.51	0.07
x15	0.00	0.04	0.21	0.63	0.05	0.73	0.19
x16	0.00	0.04	0.03	0.78	0.19	0.60	0.21
x17	0.00	0.07	0.02	0.44	0.36	0.31	0.18
x18	0.00	0.05	0.08	0.48	0.37	0.13	0.20
x19	0.00	0.15	0.08	1.00	0.88	1.00	0.42
x20	0.00	0.01	0.11	0.22	0.07	0.82	0.08
x21	0.00	0.01	0.06	0.07	0.04	0.60	0.04
x22	0.04	0.01	0.00	0.15	0.04	0.43	0.05
x23	0.01	0.01	0.09	0.30	0.06	0.64	0.09
x24	0.00	0.00	0.00	0.04	0.05	0.79	0.02
x25	0.00	0.03	0.03	0.26	0.10	0.77	0.08
x26	0.00	0.06	0.09	0.56	0.38	0.83	0.22
x27	0.00	0.01	0.02	0.19	0.13	0.74	0.07
x28	0.00	0.12	0.00	0.96	0.04	0.59	0.22
x29	0.00	0.50	0.07	1.00	0.00	0.89	0.31
x30	0.00	0.32	0.01	0.70	0.55	0.30	0.32
x31	0.00	0.23	0.09	0.67	1.00	0.53	0.40
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.97	0.09	1.00	0.78	0.62	0.00	0.69
x1	1.00	0.05	0.14	0.48	0.43	0.00	0.42
x2	0.00	0.07	0.19	0.63	0.48	0.00	0.27
x3	0.00	0.05	0.63	0.52	0.31	0.00	0.30
x4	0.00	0.02	0.01	0.37	0.05	0.98	0.09
x5	0.00	0.06	0.04	0.67	0.22	0.01	0.20
x6	0.00	0.19	0.06	0.89	0.26	0.68	0.28
x7	0.00	0.24	0.03	0.81	0.60	0.00	0.34
x8	0.00	0.00	0.06	0.04	0.00	0.00	0.02
x9	0.00	0.05	0.00	0.30	0.63	0.00	0.20
x10	0.00	0.00	0.01	0.19	0.06	0.02	0.05
x11	0.00	0.00	0.02	0.11	0.06	0.24	0.04
x12	0.00	0.06	0.03	0.59	0.04	1.00	0.14
x13	0.00	0.70	0.07	1.00	0.00	0.01	0.35
x14	0.00	0.44	0.01	1.00	0.11	0.00	0.31
x15	0.00	0.44	0.07	1.00	0.39	0.99	0.38
x16	0.00	0.07	0.02	0.44	0.45	0.00	0.20
x17	0.00	0.08	0.04	0.96	0.30	0.00	0.28
x18	0.00	0.26	0.01	0.74	1.00	0.02	0.40
x19	0.00	0.08	0.00	0.56	0.32	0.00	0.19
x20	0.08	0.00	0.00	0.00	0.06	0.17	0.03
x21	0.31	0.00	0.01	0.07	0.06	0.00	0.09
x22	0.35	0.01	0.01	0.26	0.11	0.00	0.15
x23	0.02	0.01	0.01	0.22	0.05	0.53	0.06
x24	0.00	0.04	0.00	0.41	0.22	0.99	0.13
x25	0.00	0.10	0.05	0.93	0.48	0.76	0.31
x26	0.00	0.17	0.00	0.70	0.48	0.83	0.27
x27	0.00	0.01	0.01	0.15	0.27	0.66	0.09
x28	0.00	0.02	0.01	0.33	0.02	0.96	0.08
x29	0.00	0.04	0.02	0.85	0.11	0.37	0.20
x30	0.00	1.00	0.01	1.00	0.26	0.99	0.45
x31	0.00	0.58	0.01	1.00	0.27	0.48	0.37
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.00	0.02	0.26	0.26	0.08	0.60	0.12
x1	0.00	0.07	0.54	0.56	0.30	0.05	0.29
x2	0.00	0.01	0.31	0.22	0.08	0.59	0.12
x3	0.00	0.00	0.42	0.04	0.02	1.00	0.10
x4	0.00	0.42	0.30	1.00	0.25	0.30	0.39
x5	0.00	0.46	0.44	0.96	0.13	0.37	0.40
x6	0.00	0.13	0.29	0.93	1.00	0.54	0.47
x7	0.00	0.28	0.17	0.85	0.78	0.21	0.42
x8	0.00	0.01	0.20	0.19	0.07	0.15	0.09
x9	0.00	0.01	0.11	0.11	0.05	0.82	0.06
