32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x18	0.00	0.34	0.00	0.81	0.50	0.54	0.33
x19	0.00	0.05	0.21	0.59	0.06	0.24	0.18
x20	1.00	0.02	0.17	0.48	0.20	0.00	0.37
x21	0.28	0.01	0.12	0.22	0.17	0.15	0.16
x22	0.16	0.00	0.24	0.04	0.00	0.14	0.09
x23	0.17	0.03	0.35	0.56	0.29	0.05	0.28
x24	0.00	0.01	0.05	0.15	0.53	0.94	0.15
x25	0.00	0.02	0.00	0.33	0.28	0.68	0.13
x26	0.00	0.31	0.03	0.85	0.87	0.35	0.41
x27	0.00	0.08	0.04	0.41	0.13	0.26	0.13
x28	0.00	0.03	0.06	0.44	0.87	0.28	0.28
x29	0.00	0.45	0.10	0.96	0.36	0.31	0.37
x30	0.00	1.00	0.19	1.00	0.70	0.24	0.58
x31	0.00	0.01	0.08	0.07	0.53	0.24	0.14
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.63	0.14	0.72	1.00	0.74	0.00	0.65
x1	1.00	0.19	0.86	1.00	1.00	0.00	0.81
x2	0.73	0.15	1.00	1.00	0.80	0.00	0.74
x3	0.28	0.08	0.20	0.44	0.46	0.00	0.29
x4	0.00	0.19	0.25	0.52	0.18	0.00	0.23
x5	0.00	0.19	0.11	0.59	0.10	0.00	0.20
x6	0.00	0.17	0.00	0.48	0.16	0.00	0.16
x7	0.00	0.19	0.14	0.56	0.15	0.00	0.21
x8	0.00	0.11	0.49	0.81	0.59	0.00	0.40
x9	0.14	0.16	0.83	0.85	0.74	0.00	0.54
x10	0.11	0.06	0.97	0.33	0.37	0.00	0.37
x11	0.14	0.22	0.59	0.93	0.90	0.00	0.56
x12	0.00	0.03	0.09	0.26	0.04	0.00	0.08
x13	0.00	1.00	0.04	1.00	0.20	0.00	0.45
x14	0.00	0.12	0.25	0.67	0.41	0.00	0.29
x15	0.00	0.05	0.08	0.30	0.34	0.00	0.15
x16	0.00	0.07	0.15	0.78	0.12	0.06	0.22
x17	0.00	0.12	0.13	0.41	0.22	0.01	0.18
x18	0.00	0.00	0.19	0.11	0.16	0.02	0.09
x19	0.00	0.12	0.09	0.74	0.35	0.08	0.26
x20	0.14	0.02	0.06	0.22	0.11	0.00	0.11
x21	0.08	0.00	0.00	0.07	0.00	0.01	0.03
x22	0.09	0.00	0.03	0.00	0.00	0.02	0.02
x23	0.09	0.00	0.02	0.04	0.03	0.00	0.04
x24	0.00	0.02	0.00	0.19	0.21	0.92	0.08
x25	0.00	0.01	0.08	0.15	0.03	0.50	0.05
x26	0.00	0.05	0.06	0.37	0.16	1.00	0.13
x27	0.00	0.20	0.09	0.89	0.54	0.51	0.34
x28	0.00	0.35	0.12	0.63	0.56	0.57	0.33
x29	0.00	0.38	0.05	0.70	0.05	0.33	0.24
x30	0.00	0.37	0.06	1.00	0.17	0.48	0.32
x31	0.00	0.19	0.13	0.96	0.17	0.28	0.29
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.00	0.10	0.08	0.78	0.86	0.00	0.36
x1	0.00	0.11	0.12	0.67	0.80	0.00	0.34
x2	0.00	0.12	0.13	0.74	1.00	0.00	0.40
x3	0.00	0.04	0.15	0.33	0.51	0.00	0.21
x4	0.00	0.24	0.18	1.00	0.24	0.29	0.33
x5	0.00	0.09	0.15	1.00	0.08	0.11	0.26
x6	0.00	1.00	0.02	0.81	0.61	0.31	0.49
x7	0.00	0.00	0.01	0.00	0.16	0.28	0.03
x8	0.00	0.01	0.02	0.04	0.00	0.44	0.01
x9	0.00	0.26	0.04	0.70	0.95	0.00	0.39
x10	0.00	0.01	0.03	0.19	0.03	0.33	0.05
x11	1.00	0.01	0.04	0.15	0.08	0.02	0.26
x12	0.00	0.16	0.14	1.00	0.04	0.31	0.27
x13	0.00	0.39	0.17	0.85	0.10	0.42	0.30
x14	0.00	0.00	1.00	0.07	0.37	0.06	0.29
x15	0.00	0.02	0.35	0.22	0.84	0.31	0.29
x16	0.00	0.27	0.00	1.00	0.61	0.03	0.38
x17	0.00	0.17	0.04	0.52	0.38	0.09	0.22
x18	0.00	0.16	0.00	0.56	0.73	0.01	0.29
x19	0.00	0.04	0.04	0.41	0.56	0.41	0.21
x20	0.00	0.02	0.09	0.26	0.16	0.43	0.11
x21	0.00	0.06	0.03	0.37	0.20	0.04	0.13
x22	0.00	0.07	0.07	0.44	0.32	0.20	0.18
x23	0.12	0.08	0.09	0.59	0.11	0.49	0.20
x24	0.00	0.15	0.00	0.96	0.26	0.57	0.27
x25	0.00	0.09	0.03	0.48	0.20	0.75	0.16
x26	0.00	0.01	0.00	0.11	0.12	0.30	0.05
x27	0.00	0.04	0.00	0.30	0.02	0.28	0.07
x28	0.00	0.22	0.07	1.00	0.11	1.00	0.28
x29	0.00	0.95	0.02	0.89	0.15	0.25	0.40
x30	0.00	0.82	0.03	0.93	0.23	0.07	0.40
x31	0.00	0.94	0.05	0.63	0.47	0.37	0.42
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.00	0.04	1.00	0.78	0.67	0.00	0.50
x1	0.00	0.03	0.48	0.67	0.47	0.00	0.33
x2	0.00	0.03	0.72	0.74	0.41	0.00	0.38
x3	0.00	0.02	0.94	0.44	0.16	0.05	0.31
x4	0.00	0.06	0.28	0.70	0.50	0.05	0.31
x5	0.00	0.35	0.23	0.93	0.02	0.98	0.31
x6	0.00	0.26	0.22	0.89	0.40	0.90	0.35
x7	0.00	0.10	0.17	0.85	0.14	0.95	0.25
x8	0.00	0.00	0.20	0.19	0.03	0.28	0.08
x9	0.00	0.07	0.62	0.63	1.00	0.00	0.46
x10	0.00	0.01	0.83	0.30	0.14	0.75	0.26
x11	0.00	0.01	0.24	0.22	0.12	0.63	0.12
x12	0.00	0.01	0.14	0.26	0.13	0.48	0.11
x13	0.00	0.26	0.21	1.00	0.06	0.28	0.31
x14	0.00	0.67	0.03	1.00	0.27	0.80	0.39
x15	0.00	0.41	0.29	1.00	0.33	0.04	0.41
x16	0.00	0.02	0.18	0.37	0.24	0.30	0.16
x17	0.00	0.02	0.07	0.41	0.29	0.03	0.16
x18	0.00	0.09	0.11	0.56	0.85	0.17	0.32
x19	0.00	0.02	0.24	0.33	0.26	0.20	0.17
x20	0.00	0.00	0.07	0.04	0.04	1.00	0.03
x21	0.82	0.00	0.02	0.07	0.05	0.11	0.19
x22	0.06	0.00	0.00	0.11	0.00	0.67	0.03
x23	1.00	0.00	0.07	0.00	0.01	0.08	0.22
x24	0.00	0.00	0.08	0.15	0.20	0.98	0.09
x25	0.00	0.06	0.01	0.59	0.52	0.44	0.24
x26	0.00	0.04	0.10	0.48	0.16	0.77	0.16
x27	0.00	0.01	0.15	0.52	0.27	0.55	0.19
x28	0.00	0.13	0.05	0.81	0.30	0.29	0.26
x29	0.00	0.50	0.01	0.96	0.20	0.57	0.33
x30	0.00	1.00	0.09	1.00	0.11	0.44	0.44
x31	0.00	0.38	0.02	1.00	0.11	0.32	0.30
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.00	0.05	0.13	0.48	0.38	0.00	0.21
x1	0.00	0.03	0.13	0.30	0.24	0.00	0.14
x2	1.00	0.06	0.92	0.78	0.51	0.00	0.65
x3	0.15	0.05	1.00	0.67	0.32	0.00	0.44
x4	0.00	0.00	0.24	0.00	0.18	0.86	0.08
x5	0.00	0.10	0.22	0.85	0.17	0.13	0.27
x6	0.00	0.19	0.21	0.93	0.59	0.01	0.38
x7	0.00	0.14	0.18	0.89	0.38	0.45	0.32
x8	0.00	0.07	0.10	0.37	0.44	0.01	0.20
x9	0.00	0.05	0.08	0.59	0.29	0.00	0.20
x10	0.00	0.01	0.66	0.15	0.00	0.03	0.16
x11	0.00	0.14	0.12	1.00	0.79	0.00	0.41
x12	0.00	0.25	0.05	0.81	0.15	0.05	0.25
x13	0.00	0.89	0.51	1.00	0.20	0.10	0.52
x14	0.00	0.05	0.14	0.44	0.12	0.96	0.15
x15	0.00	0.95	0.31	1.00	0.04	0.39	0.46
x16	0.00	0.03	0.09	0.41	0.08	0.55	0.12
x17	0.00	0.10	0.08	0.63	0.31	0.27	0.22
x18	0.00	0.08	0.21	0.70	0.62	0.13	0.32
x19	0.00	0.18	0.13	0.96	1.00	1.00	0.45
x20	0.00	0.00	0.04	0.19	0.02	0.56	0.05
x21	0.00	0.00	0.02	0.11	0.02	0.95	0.03
x22	0.05	0.00	0.18	0.07	0.02	0.35	0.06
x23	0.00	0.00	0.09	0.04	0.00	0.87	0.03
x24	0.00	0.01	0.05	0.26	0.14	0.75	0.09
x25	0.00	0.06	0.03	0.33	0.15	0.74	0.11
x26	0.00	0.04	0.10	0.74	0.33	0.84	0.24
x27	0.00	0.06	0.13	0.56	0.40	0.75	0.23
x28	0.00	0.01	0.06	0.22	0.11	0.45	0.08
x29	0.00	0.18	0.06	0.52	0.18	0.60	0.19
x30	0.00	0.83	0.00	1.00	0.02	0.24	0.37
x31	0.00	1.00	0.08	1.00	0.27	0.41	0.47
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.97	0.09	1.00	0.78	0.62	0.00	0.69
x1	1.00	0.05	0.11	0.48	0.43	0.00	0.41
x2	0.00	0.07	0.41	0.63	0.48	0.00	0.32
x3	0.00	0.05	0.64	0.52	0.31	0.00	0.30
x4	0.00	0.02	0.02	0.37	0.05	0.98	0.09
x5	0.00	0.06	0.02	0.67	0.22	0.01	0.19
x6	0.00	0.19	0.07	0.89	0.26	0.68	0.28
x7	0.00	0.24	0.04	0.81	0.60	0.00	0.34
x8	0.00	0.00	0.01	0.04	0.00	0.00	0.01
x9	0.00	0.05	0.01	0.30	0.63	0.00	0.20
x10	0.00	0.00	0.01	0.19	0.06	0.02	0.05
x11	0.00	0.00	0.03	0.11	0.06	0.24	0.04
x12	0.00	0.06	0.05	0.59	0.04	1.00	0.15
x13	0.00	0.70	0.04	1.00	0.00	0.01	0.35
x14	0.00	0.44	0.02	1.00	0.11	0.00	0.31
x15	0.00	0.44	0.04	1.00	0.39	0.99	0.37
x16	0.00	0.07	0.02	0.44	0.45	0.00	0.20
x17	0.00	0.08	0.01	0.96	0.30	0.00	0.27
x18	0.00	0.26	0.00	0.74	1.00	0.02	0.40
x19	0.00	0.08	0.01	0.56	0.32	0.00	0.19
x20	0.08	0.00	0.00	0.00	0.06	0.17	0.03
x21	0.31	0.00	0.03	0.07	0.06	0.00	0.09
x22	0.35	0.01	0.01	0.26	0.11	0.00	0.15
x23	0.02	0.01	0.01	0.22	0.05	0.53	0.06
x24	0.00	0.04	0.00	0.41	0.22	0.99	0.13
x25	0.00	0.10	0.04	0.93	0.48	0.76	0.31
x26	0.00	0.17	0.00	0.70	0.48	0.83	0.27
x27	0.00	0.01	0.02	0.15	0.27	0.66	0.09
x28	0.00	0.02	0.00	0.33	0.02	0.96	0.07
x29	0.00	0.04	0.02	0.85	0.11	0.37	0.20
x30	0.00	1.00	0.00	1.00	0.26	0.99	0.45
x31	0.00	0.58	0.03	1.00	0.27	0.48	0.38
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	1.00	0.32	0.53	1.00	0.81	0.00	0.73
x1	0.66	0.31	0.20	1.00	0.78	0.00	0.59
x2	0.78	0.28	1.00	1.00	0.72	0.00	0.76
x3	0.72	0.25	0.36	1.00	0.65	0.00	0.60
x4	0.00	0.42	0.10	0.70	0.02	0.04	0.25
x5	0.00	0.33	0.00	0.67	0.13	0.10	0.23
x6	0.00	0.16	0.03	0.48	0.38	0.01	0.21
x7	0.00	0.05	0.02	0.15	0.38	1.00	0.12
x8	0.00	0.48	0.24	0.93	0.95	0.00	0.52
x9	0.28	0.46	0.31	1.00	1.00	0.00	0.61
x10	0.00	0.02	0.14	0.26	0.06	0.68	0.10
x11	0.00	0.02	0.69	0.19	0.04	0.56	0.19
x12	0.00	0.05	0.07	0.33	0.12	0.82	0.11
x13	0.00	0.97	0.09	0.81	0.19	0.03	0.41
x14	0.00	0.40	0.04	0.59	0.32	0.78	0.27
x15	0.00	0.22	0.09	0.30	0.27	0.01	0.18
x16	0.00	0.16	0.01	0.89	0.12	0.29	0.24
x17	0.00	0.07	0.01	0.41	0.11	0.00	0.12
x18	0.00	0.02	0.15	0.22	0.42	0.01	0.16
x19	0.00	0.44	0.08	0.85	0.80	0.17	0.43
x20	0.00	0.00	0.04	0.00	0.00	0.52	0.01
x21	0.01	0.00	0.02	0.04	0.01	0.20	0.02
x22	0.01	0.01	0.01	0.11	0.03	0.41	0.03
x23	0.05	0.00	0.02	0.07	0.00	0.05	0.03
x24	0.00	0.07	0.02	0.37	0.27	0.53	0.15
x25	0.00	0.14	0.05	0.44	0.14	0.18	0.15
x26	0.00	0.33	0.07	0.96	0.53	0.74	0.38
x27	0.00	0.16	0.19	0.56	0.17	0.28	0.22
x28	0.00	0.56	0.01	0.74	0.26	0.91	0.31
x29	0.00	1.00	0.02	0.78	0.35	0.83	0.43
x30	0.00	0.24	0.00	0.52	0.03	0.20	0.16
x31	0.00	0.06	0.01	0.63	0.21	0.13	0.18
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.00	0.17	0.96	1.00	0.79	0.00	0.58
x1	0.00	0.18	0.38	1.00	0.87	0.00	0.49
x2	0.00	0.10	0.55	0.70	0.57	0.00	0.38
x3	0.00	0.11	0.80	0.63	0.56	0.00	0.42
x4	0.00	0.13	1.00	0.56	0.16	0.60	0.37
x5	0.00	0.08	0.35	0.33	0.00	0.03	0.15
x6	0.00	0.14	0.20	0.85	0.31	0.64	0.30
x7	0.00	0.26	0.18	0.67	0.39	0.26	0.30
x8	0.00	0.00	0.15	0.15	0.04	0.19	0.07
x9	0.00	0.36	0.28	1.00	1.00	0.00	0.53
x10	0.17	0.00	0.07	0.00	0.03	0.04	0.05
x11	0.00	0.00	0.09	0.22	0.02	0.58	0.07
x12	0.00	0.00	0.14	0.07	0.03	0.75	0.05
x13	0.00	0.00	0.14	0.04	0.16	0.32	0.07
x14	0.00	0.58	0.73	0.44	0.25	0.21	0.40
x15	0.00	0.20	0.09	0.93	0.66	0.60	0.38
x16	0.00	0.07	0.05	0.48	0.53	0.01	0.23
x17	0.00	0.30	0.16	0.74	0.34	0.25	0.31
x18	0.00	0.02	0.09	0.19	0.54	0.13	0.17
x19	0.00	0.38	0.14	1.00	0.53	0.04	0.41
x20	0.44	0.02	0.08	0.30	0.07	0.20	0.18
x21	1.00	0.02	0.06	0.26	0.07	0.04	0.28
x22	0.27	0.00	0.16	0.11	0.01	0.15	0.11
x23	0.00	0.07	0.21	0.41	0.10	1.00	0.16
x24	0.00	0.09	0.05	0.59	0.50	0.64	0.25
x25	0.00	0.46	0.20	0.78	0.55	0.53	0.40
x26	0.00	0.06	0.11	0.37	0.00	0.73	0.11
x27	0.00	0.26	0.00	1.00	0.12	0.72	0.28
x28	0.00	0.12	0.23	0.52	0.13	0.94	0.20
x29	0.00	0.16	0.14	0.81	0.01	0.64	0.22
x30	0.00	0.17	0.15	0.89	0.02	0.39	0.25
x31	0.00	1.00	0.20	0.96	0.50	0.18	0.53
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	0.89	0.20	1.00	0.59	0.81	0.00	0.70
x1	1.00	0.23	0.60	1.00	0.95	0.00	0.76
x2	0.82	0.20	0.52	1.00	0.81	0.00	0.67
x3	0.80	0.20	0.21	1.00	0.80	0.00	0.60
x4	0.00	0.78	0.01	0.85	0.31	0.77	0.39
x5	0.00	0.56	0.06	0.63	0.19	0.00	0.29
x6	0.00	0.61	0.01	0.70	0.06	0.44	0.28
x7	0.00	0.55	0.01	0.74	0.02	0.00	0.26
x8	0.00	0.00	0.01	0.04	0.05	0.00	0.02
x9	0.15	0.26	0.41	0.56	1.00	0.00	0.48
x10	0.06	0.00	0.71	0.07	0.05	0.00	0.18
x11	0.00	0.01	0.01	0.15	0.03	0.84	0.04
x12	0.00	0.55	0.01	0.67	0.07	0.37	0.26
x13	0.00	1.00	0.01	0.96	0.00	0.00	0.39
x14	0.00	0.05	0.02	0.30	0.20	0.01	0.11
x15	0.00	0.76	0.05	0.81	0.13	0.54	0.35
x16	0.00	0.23	0.11	0.44	0.55	0.00	0.27
x17	0.00	0.12	0.20	0.33	0.31	0.00	0.19
x18	0.00	0.19	0.11	0.52	0.71	0.00	0.31
x19	0.00	0.40	0.14	1.00	0.96	0.02	0.50
x20	0.03	0.02	0.01	0.26	0.08	0.06	0.08
x21	0.05	0.01	0.00	0.19	0.02	0.00	0.05
x22	0.05	0.00	0.02	0.11	0.01	0.01	0.04
x23	0.00	0.01	0.01	0.22	0.03	0.42	0.05
x24	0.00	0.16	0.05	0.41	0.32	1.00	0.19
x25	0.00	0.16	0.01	0.37	0.41	0.40	0.19
x26	0.00	0.00	0.23	0.00	0.12	0.72	0.07
x27	0.00	0.18	0.15	1.00	0.25	0.20	0.32
x28	0.00	0.78	0.01	0.89	0.32	0.85	0.40
x29	0.00	0.72	0.02	0.93	0.01	0.68	0.34
x30	0.00	0.20	0.02	0.48	0.17	0.29	0.17
x31	0.00	0.90	0.01	0.78	0.20	0.80	0.38
